,X1_t_1,X2_t_1,X3_t_1,X4_t_1,X5_t_1,X6_t_1,X7_t_1,X8_t_1,X9_t_1,X10_t_1,X11_t_1,X12_t_1,X13_t_1,X14_t_1,X15_t_1,X16_t_1,X17_t_1,X18_t_1,X19_t_1,X20_t_1,X1_t_0,X2_t_0,X3_t_0,X4_t_0,X5_t_0,X6_t_0,X7_t_0,X8_t_0,X9_t_0,X10_t_0,X11_t_0,X12_t_0,X13_t_0,X14_t_0,X15_t_0,X16_t_0,X17_t_0,X18_t_0,X19_t_0,X20_t_0
400,-0.0214044833794129,-0.8603033541854246,-0.6635135955831796,,-1.5396332598936886,0.0995441073918735,0.6672624759860344,-1.4803046161027587,-0.0814039591577686,0.1639632076973204,0.20628877601459938,-0.1528841096249486,-0.21668051445573663,0.3609341344011314,0.7008858367316774,-0.7414045500910476,0.7038150174683134,0.8708733196635504,,-1.4467181425673985,0.43599234602918746,0.42947290734458643,-0.9572998583917646,0.33970451339356644,0.21477889327093047,-0.44167985400838256,0.5846503457338325,0.5961795762503495,0.17217956861035846,0.07957308068535945,0.08735562511046047,-0.24170375316896855,0.27865036528781745,,-0.28324893897526254,,-0.46473816901012754,0.34347090966347343,-0.10914687647837196,0.18017073020231544
401,0.6131814814434546,-0.9563295783283603,0.39444701213745365,,0.1459925985976007,-0.41216318461679435,0.7691429898147727,-1.8923469064652723,-1.1581497172633124,-0.8790227624290503,-0.029128846778641217,-0.5295073443047433,0.6576315766115777,1.5122920679287677,-1.5772160741643824,-1.3755547084624524,0.42334940409217564,-1.3337611645661924,,-1.6759418295134823,0.20976309751569824,-0.4001869825572958,-0.22829281721075398,-0.3123855072696926,-0.1251593168310145,-1.1826856714244878,-0.10129850565573878,0.1690601614916362,-0.23662688664584258,-0.028154587511653784,0.033098863898386205,0.3410960661672512,-0.4495592642498408,,0.6586951076119962,,-1.1302527942871348,0.1759289608855872,0.6665660087190451,-0.6521783762170508
402,0.6330147431275948,-0.14828808264665624,0.20002429855054876,,1.4228966833670087,0.07824398597230996,1.4135414054395088,-0.9633483674277152,-0.40104338522299926,0.05226902762876495,-0.29657586529264623,-0.8121110512381932,0.8551259787530258,1.7109601125255989,0.5201941850065878,1.3196156439686488,0.5684359162013458,0.8899546006300418,,-1.6183212666790312,-0.7586711139227222,-0.5603542989220273,-0.3729085910989102,-1.4165531040230444,-0.3289330184475775,-0.12799648171157724,-0.9135736471797643,0.7135354998958917,0.20146073303290876,-0.26336543849100136,-0.6132520926837902,-0.09536328850972822,-0.5911997973589992,,-0.32095466995725325,,-0.6581099473260602,-0.3689496750000392,-0.21366458650218412,0.2940330163297208
403,-0.05750402457048761,-1.505801310178175,-0.3021171566685711,,0.3972813730106499,-0.1924029968035131,-0.7774076081237792,-0.5487861163819061,-0.7840413850102071,-0.6564725405066951,-0.7048240364415261,-2.1954422055108354,0.38371639273981895,-0.1319082303272292,-0.3319136612163571,-0.39434691757907314,-0.35204355963200307,-1.514691429402245,,-2.809371998324615,-0.7598251553821178,-1.0324734905963526,0.40432207437656226,-0.008772933389285725,0.008492996599304276,-0.6377697092861697,-0.8799685772858097,-0.3525505966671837,0.08316496206824725,0.29084022677182025,0.09453468835555029,-0.5584961104369517,0.5391662255947223,,0.06034949469854728,,-0.7192515056838957,-0.13496908198973562,-0.5374269065637267,-0.19272910039456434
404,1.5224188937500598,-1.1025342462358603,0.6571679571100496,,-0.8128927752052674,0.29772158428421464,-0.9615712369361604,0.12102404300333461,-0.0786797818814033,-1.4283043885424003,0.2960271445336186,-0.6444438968937585,0.7927043021372335,-0.41189364045792737,0.5344103193242106,-0.41717033899796435,-0.3149194432894244,1.7592517069169198,,-1.3640696682405002,0.22623115602208743,0.09920990884571845,0.5262366303098694,1.0813033474896854,-0.17077657190006557,-0.8369225543594105,-0.16612092553955757,-0.6324699688925585,0.48698524845356844,-0.25450248819956656,0.10264327428638445,0.5434271735467096,0.5002726946299495,,0.07982042808850316,,0.052375660626375456,0.39364176553078944,0.24307927614243846,-0.7180756993095525
405,0.26965539854673015,0.4784260076502752,1.050641187777207,,1.597233885977787,0.22540581511684818,0.06454979921089019,-1.9493225546413429,-0.8248632085529548,-0.36098243207297687,-0.07537337313979013,-1.019426285477785,0.7117705889344492,-0.4332065756791498,-1.5244704861587528,-0.1787164102175272,-0.41717862906339287,-1.4038411853755528,,-0.8958578817327618,-0.25204540813755977,0.2829374724166932,0.7700872995400372,0.4727563361600942,0.088193045226439,-0.7689812166855239,0.20047767334774622,0.3324499545375622,0.7081815129140792,0.5930599154099001,-0.1654695915575408,-0.2097241275759928,-0.020421464822040304,,-0.5024521075039199,,0.6180367838945892,0.10601449689892539,0.5077508048848732,-0.47830888375501285
406,0.6003281688525085,-0.4622593472955355,0.9239409118368416,,1.1549779768495987,0.06721613675958552,0.9745064644794266,1.0866719106978675,1.4675125888613785,-0.3514584043529705,0.19162772939454303,2.0418156345494087,0.46120899007390653,0.8425524989414295,-0.42576813590230744,-0.6141491280982144,-0.12929474532045448,0.28818623141583133,,0.8963061308222705,1.1798390829269518,1.1007221078116998,0.11396814764009232,0.20218268254797572,0.3370550641110437,-0.09147685101172129,0.49485158594873074,-0.3268786265308653,-0.22066516730843727,1.417133874629462,-0.39675233862265125,0.22032674285190673,-0.0017087597463562726,,0.054048381529460725,,-0.3150415154064803,0.5094024960682018,0.43967410621516473,0.15547675857089233
407,-0.4260700072662926,-1.3878240933028116,0.5078763368251674,,1.0990644895400683,-0.5522806955967287,-2.2731889136237418,-0.03129923123452154,-0.3648189373644416,0.7095758448537164,-0.4033396846905717,-0.7340690551791136,-0.27286337880828865,-0.5088917242958266,0.7774666174759394,0.6737464039936214,0.3994418058044613,0.05703857614486926,,-1.5321265645873416,0.03249758585884077,0.44013593243046767,-0.3282317499714013,0.26116305501788467,-0.2667365213939423,0.4304057120019647,0.5001665085350177,-0.041213219234954926,-0.17517450713180133,-0.6015714246178013,0.8108692283863427,-0.8661361617268453,1.4077642458770128,,-0.09659266033701332,,-0.23060010019771732,0.3348231332436087,-0.3986142968386993,-0.16160995362076935
408,-0.36608168408745284,0.08986617447959716,0.44830492473362415,,1.0920585639180462,0.8449146552185212,0.7384296923509251,0.16712066808542617,-1.145145571871094,0.7137895218203102,-0.4339204021245138,1.300141118462676,0.42280963819529316,1.0357690361143064,-0.3503520269978238,0.6968375064179901,0.11808202850168317,-0.020130725542417634,,2.4342619979735165,0.3691035636509791,-0.16845350103061785,0.6627572598504312,0.16151609829522118,-0.24673464886028984,0.12182372824607896,0.6134114006910262,0.25192174032124215,0.6176700171083902,-0.5251889279763278,-0.22123927845648284,0.5153062122262032,-0.27699248544325283,,-0.6968048868940397,,-0.6946573132512528,0.3110197826299351,0.07185083637722967,1.039158738365723
409,-0.8813686391975454,0.4351554132718646,-1.3172398161401355,,-1.0259574493123764,0.0354597208945622,-0.4926370943132134,0.07083994599632261,0.5231893586210826,-1.6502451386458954,0.032317094391487805,-0.1088452021045333,-0.7022251856764233,-0.1022339163848037,-1.0054107477398635,-1.2655993544008555,-0.9181551956559514,-1.0229230605253623,,-0.3745744072914744,-0.06707424126678858,0.5970097147357184,-0.30931076027857557,0.6112273590261265,0.4155168132975084,-0.09303039965321959,0.3187133098776624,0.3932859177464164,-0.0493835898421056,-0.47623726223117857,-0.0016829565552266001,0.1197853332710001,-0.2101836600589106,,0.029019663998804304,,0.4093779301383764,0.2606668515060624,0.6213038602996495,0.6989559578093634
410,-0.07550303292612336,-0.12659943864684087,-0.39919541724296764,,0.9763103672631283,0.7086919333272373,-1.0210215623464356,-0.5393101214366327,-0.44413806404632167,0.8486798795531464,-0.3752383397758076,-0.8571729860259797,-0.9405529120387587,-0.8880722703580567,-1.1160667174195917,-0.19991534086499663,-0.15751703756714086,0.9397946890561683,,0.014051108665848744,0.30957503004608605,-0.26230298299902466,-0.967571867821471,0.467662835861528,-0.36172591159770695,-0.19601561937328404,-0.558436295530929,0.11230541754726509,-0.3335653519009019,0.34662368732219206,-0.21922674575530982,-0.36619296233307497,-0.6564583366248149,,0.4813516981844801,,-0.06537622652592594,0.06227739886747807,0.1464385082629261,0.4417758751760661
411,1.8618801302609949,-0.33696185145447527,1.8013788463280949,,-0.39142267728094027,0.5013898044056307,1.1977746056673648,1.9989485237733249,2.261712772254665,-0.9246784154341053,1.7521246927553749,2.085123384546865,0.6448229862608658,0.7680992397842318,-0.39540391319046325,-0.31876917040194225,0.036624856222141164,3.080011463266705,,2.437887712376715,-0.10956723470274539,0.40679894553637064,0.5325131637757856,0.09423653368921261,-0.20776773680433536,0.5639676285541346,0.05535625766045051,-0.7345300525718355,0.6437250370053446,0.3014883065813396,-0.3042407693569474,-0.6993519246637104,-0.31901885960209636,,0.2698627473607076,,-0.25262337968545034,-0.001655316888071079,0.02914930309962841,-0.002420712266540781
412,0.8558542229850455,-1.5044019868921634,0.9025552382932136,,-0.8782067056193235,-1.7477496318822334,0.6017362822857096,0.8013108169263786,-1.3129180603037633,0.44945898118871663,-0.5570175920335164,0.10706843799116364,0.44326688825451366,1.2170558343701665,1.4927519583404867,-0.09450539476672336,-0.17503796278374736,-0.2796401850932044,,-0.9322709357509684,-0.5602047968739349,0.026702968086991137,0.3293521996243681,0.12502638423220314,-0.4954734803849819,0.6100904913862751,0.02573471470086964,-0.22453219256110685,0.2942255792835781,0.9602276509542932,0.8435570341110071,-0.6081772706718658,0.37870119708536915,,0.8578955117558592,,-0.4067089348264419,0.4062248755746081,-0.9478377155089028,0.22153455244956616
413,0.744005813821095,1.259378982355169,0.418511537416823,,0.16228444334811,-0.629392250418251,1.345335180557159,0.48490622669493505,0.329512575126903,0.480410830014034,1.279309787851699,2.552043126945939,-0.09773870816602301,0.1494100845306777,-0.450322730254227,-0.35491507857578597,-0.43794532856255397,0.45998118013300704,,4.255770102021959,0.8914799315382895,-0.27099033649450943,-0.03333291850100984,-0.09530426289517374,0.07233621834287157,-0.6868042800817965,-0.3522820200481434,-0.24750208907298946,-0.6624645456936135,-0.07637193912980145,0.23963887906466655,0.019389696384362158,0.09601484309684255,,0.5012154148906915,,-0.6680769327419634,0.6912234668920095,-0.5002269081587415,-0.19176942057279645
414,-1.5859132931758144,-0.19732609809766838,-0.4400327297667104,,0.9113584458933897,-2.0859748935244546,-0.7854776643112593,-1.2266184769259945,0.8977593328305297,0.7323285580012506,0.8823699289642026,-2.2083875855422344,-1.6435743510748444,-0.21240099531083934,1.0787106741602257,1.8525155734575656,-0.06363743069758636,-2.6458983159606144,,-2.3680219866128347,-0.17246077192347525,-0.9810311753961823,-1.3288456763367413,-1.0830738384940624,-0.13207253357796656,0.19326590956735065,-0.7450984968183014,-0.6961869307573484,-0.6138018879956083,-0.21603085525350696,-0.2986992554965723,-0.4969699707090264,1.6903622800519387,,-0.00772053241715534,,-0.6407868812888513,0.6503032632153296,-0.8748654480826644,0.07015458848002368
415,-0.4096128394063574,-0.42423198773793547,-0.12889339611973444,,0.9758676683979826,0.45539157321999757,0.7067863150045716,0.5270799954385216,-0.7151466427055605,0.027468209419616557,-0.44010328830294143,-0.04905651509568146,-1.0154371690586794,0.5217210497462925,0.44989741651263854,1.0901489823251067,0.42688543983306654,0.5635100350882666,,-0.21758396387393547,-0.21965495067390345,-0.14555841253577628,0.5694650090432816,0.6111352735307575,-0.2686318495964325,-0.3885100454760155,-0.35745938399725247,-0.14139186931206696,-0.4454544670987335,0.09620728044666553,-0.033813847687428567,-0.13999145099692095,-0.24203960557580445,,-0.39467665381969746,,0.28924936538593155,-0.16023476323398267,1.0627224048733406,0.4592456574938045
416,0.8563724584075327,1.6139184687252157,0.5971363655275408,,-0.7141773108854421,0.32401906218306076,-0.9395994602932543,-2.204185932868434,1.5604861925951656,-0.2708914549945222,0.7091088639483287,-0.7314622539950242,0.8569637725837558,-1.1958392793975243,-0.7238263674781431,-1.6685560965421342,-0.1952581729792962,0.7910120940546328,,0.5642515796464398,-0.5518744120235439,-0.6529379724935459,-0.3786913986100239,0.4145335095780581,-0.8018155571413699,-0.0024268413562028857,0.7242611233648971,0.0734538023579651,-0.5392879104646269,0.007932529624165116,-0.6051294054094579,0.24347450594077208,0.22167650529378408,,-0.8865913060984799,,-0.3419660406487709,-0.033458654498993295,0.0525370350440771,0.1836769771196941
417,-0.7579233571034463,0.20691973329189878,-0.7688200744075023,,-0.5981638036126263,0.46052031289932677,0.43888072397081973,-2.570299227920839,-0.014447629715999166,0.5216349793136867,0.4752697001217307,-1.4673169262039694,-1.2215628973252193,-0.2800770625295573,-0.7118316495446563,-0.20273300497941227,0.28326672621446874,-0.8188544045641253,,-1.0169972946232533,0.05018326128276991,0.1346078488306311,-0.0011737071601762902,-1.27098233222532,-0.07859097746269589,0.2456807560619621,0.45367374840081015,0.5964591567827752,-0.5611790138384619,-1.37571910699004,0.7743849689020121,0.3579523451522371,0.1677909055504801,,0.043326504570626104,,0.6810310696523961,-0.07999557883545769,-0.41048124719671986,-0.40406487313324585
418,1.5142186547048053,0.4726362131014183,0.8247511018717423,,1.5697456891182755,0.7670134568561023,0.6623305639694703,-0.9098761429901296,2.225328086463715,1.4650404357718054,1.7498531593195155,-0.3314019410273147,1.1885354696690955,0.2981353162459403,-0.4747833244898927,0.6921968800788013,0.024132443079119836,3.375201714441605,,-0.4369386304404997,-0.7265488936593378,-0.3898789834158808,0.2544392059567932,0.0038514788914808876,0.6945178696674572,-0.3737161023782488,0.4392461029273372,0.1573613332036322,-0.3006913614673508,-0.10972714721194182,0.17163616705343518,0.10144550372881218,0.0651072445616312,,0.010568439314096189,,-1.1688974661903928,0.2391273022758822,-0.4047368747801708,0.4678632086836872
419,0.2347683776914264,-1.7121488946849965,0.47415705518604834,,-0.5700927408938407,0.5497157558764664,-1.1041914804991266,-0.1400989262034066,-0.2345085695951956,1.2470218545976535,-0.7723460767174997,-0.3305500091524076,0.47823408692179237,-1.0347404291000466,-0.6609403086974026,-1.3614458356643067,-0.03621955189382131,0.12073208129650559,,-1.3928249594005266,-0.3076529845640458,0.10241369467422724,0.23887452800891423,0.1857007986720962,-0.16460667442310736,-0.3410212332253408,0.6521255146556112,-0.3314750958106208,0.3652971364818092,0.34842529651205423,0.15445972864134921,0.059557695576986244,0.3008883215088542,,-0.01913532963945387,,0.21545201736646724,-0.16424468113160087,0.31777403206108923,0.19476554254172024
420,-1.3955372332182339,-0.458844179339763,-1.01733539235761,,0.08706112287427699,-0.427704926901379,-1.4095324698501739,-0.04785438884908002,0.8874248173274929,-0.5749008565388051,0.348438330406115,-0.285242090212247,-0.09427637465645883,-0.20678296834048604,0.00046190005357957947,0.351615502624211,-0.04112791752612452,-0.9137106787351401,,-0.852513626327534,0.1127261520502197,0.7251297950766541,-0.1697585676405069,0.616257561955559,0.2864509786610827,0.1971450091014536,0.2638376360476299,0.0927829819101621,-0.5509791074503979,0.4787414677033531,0.0390563098513331,0.622568261593563,0.005547195324878101,,-0.79759651326121,,0.2363081153017729,-0.3550612895883579,0.5883962872396771,0.4761140883090091
421,0.23223120558407584,0.09147140222830055,0.6215738002458029,,-0.19169967898434517,0.8611205946406039,1.1192749539372597,1.140756035918628,0.18691733631008073,-1.016305722543612,-0.024488984933698166,1.452422033094698,0.12949770301530836,1.0884690689443748,1.680918670999948,0.6928954997330998,-0.04547630019099516,1.0516369494910178,,1.581959320842018,0.30791346876485487,-0.12178439098474608,-0.7604861065353881,0.2155261188470669,-0.2421162524770601,1.373331086389847,0.3066650365390369,-0.0298398269862124,-0.869503055297927,-0.772267916521261,0.30897089444793385,-0.5444718143161591,-0.0352892507162248,,0.8039958327480939,,0.672713258424833,0.664048374162372,0.9510168627946519,-0.5318936312139451
