"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",-1.79098113191261,1.38780410295008,-1.27705557357594,-0.855910019966502,-0.0935353791007188,1.95203852963389,0.344807600855525,1.71227782523091,-0.664365052178512,-0.096834649968683,0.209533806327778,1.02860227360074,-1.22136297479211,1.31660312367192,0.291989734528485,0.582948666106105,-1.2420747000416,0.653557902671954,1.01876158321693,2.06031542088934,0.0754597416066081,-0.276370247824909,-0.540007338149571,0.342332226052854,0.0727944211570712,-0.263285161605218,0.513007569131995,0.171348271119434,0.285318852037535,-0.366774454510174,0.0698437611615345,0.525941992956925,-0.00881935886499191,-0.916819463902591,-0.154301338654152,0.259166845066817,-0.63187770810151,-0.884557526656274,0.750876513689356,0.115403987424742
"2",0.16380648316219,-0.699036010676068,-0.277185613188989,-0.170634319032032,-0.683222520025732,-0.956541065771732,0.722685711844604,0.81070688803581,-0.194666253898773,0.763313956421195,0.67048857629056,1.39122509549502,0.418518228991119,0.11482797480035,0.159880831755074,0.488810636828732,0.119329638757901,-1.27205474380443,1.36738902582868,0.0867191079032277,0.594839349150735,0.504664363697824,-0.403518899458736,0.140946023349073,0.762894713590427,0.937802366014288,-0.950325829757544,0.262778736844915,0.0476703137210032,0.529224576803201,-0.580669632240279,0.22581414012791,0.181229676202174,0.0565430806209204,-0.0902951780556598,0.376408726873657,-0.565055883102159,0.140576771810079,0.0118330833177108,0.268288031567643
"3",0.489738128204867,0.175846198314144,0.298529855866188,0.183229848359054,-1.30631945982737,-1.02878117192834,-0.282238636840515,-0.979277004000128,-0.555178631306539,1.48881377285881,-1.4299030610901,-0.483131953783459,0.0864470543647265,-0.291892177282037,0.715783286454227,0.217056810749082,0.221066638919601,-0.578370634892016,0.207856593428931,-0.547858506815545,-0.120642873507097,1.16327975284251,0.179334674751259,-0.212776695454995,0.232922313294972,0.127377386349526,-0.306198863764345,0.350020380383427,0.678552745810462,-0.87697916748147,0.068668966078299,-0.327680227187328,0.289664274922307,0.0785434729658648,-0.0718996735961656,-0.673689084111101,-0.324076267584547,-0.585196983236883,0.623465988177288,-0.257969438082465
"4",-0.409244312399499,-0.25717169240145,-0.609059191650899,0.407366736666077,0.0987451215500643,2.45742328410533,-0.391805580874197,-0.105535610902184,-0.617182133959837,-0.341523166442733,-0.59211098326778,-0.564397531694549,-0.114611982625216,-0.494946037141895,0.0616735535698291,0.915716193497317,0.185121354269476,0.98155945360142,-0.0861066348855262,-0.336975479333536,0.361427513187558,0.636056625086002,-0.299700256180911,0.840809493363354,0.525598803082605,0.475147838214381,-0.206648350953644,0.382593865375919,-0.200996738908303,-0.420074739090673,0.174362341329645,-0.460246190089044,0.601169589124552,-1.18160680402021,0.0106868935091105,1.22413066612985,0.203209497041916,-0.329134194800828,0.00340023227915308,0.370196762841214
"5",2.29869730689932,-0.127330021267696,1.43482548288576,0.0206163563136214,-0.0786573353396038,-1.0067306198454,-1.0496527894402,0.390404987065883,0.391079046713858,-1.91687275798881,0.0321262524251947,-0.831833410589125,0.487436450394461,-0.505727002017925,-0.854447951369052,-0.708595047855272,-0.555735335307002,1.55417441564732,-0.568454727008056,-0.409663330338697,-0.289060548389758,0.759217633708287,-0.782846157275419,-0.82596036820963,0.286711615973902,0.169451507633006,-0.0191931786504564,0.240604737066687,-0.234368842976805,0.775312186831419,0.0243343468074786,-0.571227774480743,-0.834045398904092,-0.490781874117213,0.487976880569333,-0.419043932672679,0.161869320577649,0.421500586968621,-0.235856470698245,-0.0761868800594421
"6",-1.5639251235824,-0.821168059810649,-1.09355651351185,0.395584060028805,-0.449059732419807,-1.57797242767965,0.24223188987967,-0.0675212091566901,0.64078672291977,0.141541205805647,0.392667960523158,-0.0885380272171671,-1.28660896517851,0.0296747393105375,-0.515716261120882,-1.32511116267519,-0.592541588436802,-1.8497514073516,2.09150758565071,-2.08574061293925,0.69743373622757,1.20804494820858,0.292516448278549,-0.391836751729206,0.276647839333955,-0.526077320699097,-0.538002440374174,-0.854076984208607,1.3188503649583,-0.259198505745972,0.546569578184082,0.689826012944267,-0.162577566368381,-0.0470257833522829,0.516055469012271,-0.0185857489546455,0.208569911366727,-0.475209289476832,-0.451978533233578,-0.916376673705283
"7",-0.55417172159478,-0.242460495446613,-0.220934218396256,0.493063750875554,-0.02763664760767,1.09747660426171,0.200845031610812,-0.464438341527476,0.730068553638152,-0.940288966024094,1.09146861302392,-0.821206796740664,-0.386631391521647,-0.26811357499503,0.886863621387551,0.138926132583717,-0.336649924671366,-0.0411392847925627,0.76870165268484,-1.40614492687933,-0.440459169584132,-0.00888683634014952,-0.0274162059665562,0.925438681450912,-0.427829474651799,-0.555409585689197,0.589485286123348,0.388804065183898,0.214441802944127,0.0114618378503791,-0.479100405163068,1.10174212527789,0.0157543453430158,-0.137317305870558,0.101222390761176,0.484242480908544,-0.482723299641697,0.707682080109013,-0.173468235937986,0.175438084924181
"8",-0.203663426178268,0.543322511764485,-0.166800171067022,1.32878387389351,0.909983902328022,1.38096357979325,0.237205716882113,0.677211663214029,-1.00649295620734,-1.99488806165955,-0.623348846735502,0.0764473778844694,0.244448508612528,0.265168537146528,-1.09145455237465,0.564543321284717,-0.557663474326105,0.369451310409252,0.371583361859127,0.0798339326408855,0.696690949314732,-0.714849469699196,0.122525121660377,-0.387640716415139,-0.175165712707347,-0.0506542940142753,-0.401384533946816,-0.170002812452008,0.132162233229038,-0.0209495866726305,0.446994008631046,0.649175752098535,0.112702303233824,-0.902230541604553,-0.319469667035442,-0.235356183416021,0.00633648911642314,-0.378692744975703,-0.251108284328707,-0.267240652508639
"9",2.12614840016067,-0.714475145207699,0.960755429797583,-0.108201178574306,0.278952766495882,0.0626895070795117,-0.823399700099552,-2.23732590810749,-2.07164701297947,-1.19047316847544,-1.60467589740258,-2.88856642514897,2.53656061541508,-0.843080238713223,0.0165239633359018,0.247424530880188,0.931118375412985,1.38541988996912,-0.473076379984883,-2.80511086500044,0.853788184472799,-0.567158194203632,-0.240593085852719,-1.32865193466777,-0.458467861069949,0.209754123590047,0.16823421330511,0.504100109378236,0.0615820325516047,0.21024094043249,0.708099404549055,-0.422147108606954,-1.25193131215113,0.645555669774913,1.13268896449312,-0.156285648178226,0.544457737091515,0.47387501592953,0.0067046462461981,0.0687217132020701
"10",-0.360909681719873,0.228925004074734,0.163530463158573,0.0838954140817712,0.396919690566579,-0.278425980569525,-0.864848166538475,0.414125340754677,-1.33961067854891,-0.326360944990626,-0.89306073818792,0.817610088493691,-0.820915306557206,-0.106813475822352,-0.641473640513701,-1.05057830079863,-0.278710994627178,-2.16984053171148,-1.17406398296045,1.32865535584191,-0.335836511279655,0.69307509627048,0.170510711599665,-0.0685617402780538,0.363953689227135,-0.0471014729909546,-0.174088322873477,0.00935642538666589,0.702251936353631,-0.780255211741599,-0.618361234152105,0.131343855979399,-0.955722576182822,0.415252016682184,-0.384759722364602,-0.280165545506543,0.622260512419039,-0.311925730667252,-0.679030986765713,0.282060264291214
"11",0.773893957651432,-1.33760240444496,1.29423517768596,0.510719127176408,0.0833917735018351,1.1005106516887,-0.281099134527339,-1.51953711026574,-0.691074678081656,-1.15078708076388,0.00254673321628385,-1.7736671702546,0.143439091038884,-0.497465171519714,-0.313341980884555,-0.247748850414594,-0.695507407547258,0.537646950134228,0.466131706794489,-3.24398040982541,-0.20568148643212,0.091098359948391,-0.15195685650431,0.356953082745936,-0.271539132634309,-0.725135437451698,-0.321014132322153,-0.571294871038079,0.250249233022198,-0.553104723590696,-0.94402360167699,1.02624874097467,0.408399239772803,0.21589364827925,0.124770269880221,0.554955377477624,-1.64949739217466,-1.51867062822261,-0.57782687019574,-0.0845860152998194
"12",-0.383100126908008,2.01630566172375,0.750415489872464,0.497097446415012,0.812668721263977,0.37195068132463,-0.350488668516797,-1.3515676661012,0.386791376103197,0.0712224771903211,1.08572991228879,-0.171835681279454,-0.342973284071174,-0.735065580479486,0.301813254281514,0.678587035876183,-0.225729417964394,0.386087827057616,0.179358433155373,1.06477000712929,1.05292187732897,-0.206259305824192,1.13072743637337,-0.389261384890719,0.57444842585281,-0.388953954402806,0.231799443274163,1.16355382295136,-0.134719143443205,-0.638206892191154,0.398012187437259,-0.407216931439753,-0.606718691141614,-0.199942240603922,0.511453081025105,-0.320393609695454,1.21481304864441,-0.0496869036355209,-0.56245136767177,0.295089723166101
"13",-0.760554706011009,-0.471185364812213,-0.0974629205357617,1.59947763427378,0.211248244363704,0.914177280465901,-0.137608935231033,-0.665704375657712,-0.313161703929482,-1.33813569497011,-0.216749852468676,-0.301886723867937,-0.223015478995138,-0.332725211441226,0.454052238838132,0.733817756464999,-0.732767547328919,1.32021020025443,0.779021801047977,-1.52946476599634,-0.0264925940722153,-0.0663853904135098,-0.318879506333294,0.235547292894487,0.294970610856754,-0.938261694239548,0.200972732240067,0.469011383047703,-0.731908730401797,-0.424092313322825,-0.389971904029727,0.785689228154026,-0.274644943006786,1.00887913513806,-0.861710156935908,0.146750763457125,0.263356705552152,0.214050205184766,-0.727739584667449,-0.262593553215904
"14",1.47224776347949,-0.98406001055423,0.685031011422891,0.527130907994148,0.178958706518704,1.47729088277502,-2.21696035067768,-0.380782859696725,-1.65654606078464,0.351076242574458,-2.10503099680059,-1.23574853849792,1.54205318948132,-1.53065711109675,-0.801875665584106,0.095401634616388,0.115988655155887,0.941162805713469,1.22293372285496,-1.30398327859764,0.279419990827373,-0.883183110501599,0.355696868655824,-0.190551093999395,0.488703783106007,-0.328649617984061,-0.476036494959426,0.226668293600907,-0.110485425774964,0.225895040610463,0.672378320547163,-0.0587771860128602,-0.125468413504547,0.167758290238309,0.894346183788335,-0.717761178115685,1.09385164530558,-0.335864136997072,0.383584552823841,-1.01165542452605
"15",-0.632075974583942,0.744331303975921,-0.104212362801431,-0.81591201949821,-0.356720436905139,-1.25377611402804,1.53248534779359,1.6856332246815,0.351534713810029,-1.70608840908713,0.416749209581237,2.65801127412397,-1.07249083994875,0.749977732826684,-1.03314925478888,-1.03452801225913,-0.298214043747721,-1.79738648468985,-0.843010638435093,1.58839226280942,-0.223854677873307,0.189991881130202,0.587610645608876,-0.21863055100137,-0.348646816236849,-0.440301388861197,-0.879022686784773,-0.769067353601657,-0.140227873426713,-0.828634665813324,-0.562194842635386,-0.626739727809569,-0.291685122673438,-0.55955268972446,0.471542346064442,-0.678761123180915,-0.256825750744046,0.531778176420513,-1.47851296126756,-0.0491636173689367
"16",-0.469666109663649,1.15447561526756,-1.1567472088868,-0.228161264829224,-0.202179417662913,-1.02055600888908,-0.151434835730736,1.09036216288225,-1.76320265919148,0.765845520870821,-1.0627392161737,0.859261784538667,-0.176160826659099,0.351903964464313,-0.166005891491735,0.730861113178289,0.22014390130667,-2.93375914048556,-0.712122772535968,1.61262541351367,-0.371601725309948,-0.380749288317558,-0.69690053727529,-0.572603014294772,0.749249115155156,0.439610832241612,-0.423404697991014,0.85121746971555,0.51274536036003,0.370471699451098,0.558627678883441,0.0895460282108081,1.10230372245221,-0.498426390268201,0.378632794196438,0.150630883006058,-0.104000079414355,0.580492309430923,-0.843622140501923,0.530341162378641
