"X1_t_1","X2_t_1","X3_t_1","X4_t_1","X5_t_1","X6_t_1","X7_t_1","X8_t_1","X9_t_1","X10_t_1","X11_t_1","X12_t_1","X13_t_1","X14_t_1","X15_t_1","X16_t_1","X17_t_1","X18_t_1","X19_t_1","X20_t_1","X1_t_0","X2_t_0","X3_t_0","X4_t_0","X5_t_0","X6_t_0","X7_t_0","X8_t_0","X9_t_0","X10_t_0","X11_t_0","X12_t_0","X13_t_0","X14_t_0","X15_t_0","X16_t_0","X17_t_0","X18_t_0","X19_t_0","X20_t_0"
0.565005485944281,-0.0662924072404595,-1.84396648665053,-0.196622877947244,0.622351429459249,1.84896072182686,0.570234980780168,1.73502495690802,0.202421113428222,-0.35959784603111,-0.733467148408355,-0.776234396638481,-0.466500790034376,-0.844873891696069,1.60210905190474,0.670206514408592,-0.154637109592274,0.251393148190112,1.08841445046019,0.154969873617634,-0.57561249441391,-1.66957244235809,0.183652246724723,0.783298478062475,-1.16715206071422,-0.503222550214325,1.04110885713448,-0.506942134493552,1.87656856300149,-0.746839563725703,1.50497203725948,-0.145211478423171,-0.120486920471972,-0.536909798394009,-0.857487889442427,0.912816993650574,-0.0067330627616451,1.47449153271364,0.108389039505214,-0.486210155286558
0.0658487605002326,2.69104869919385,-1.70952223903855,1.17792344936523,-0.128390964108784,-0.339236527103053,0.260253605357923,-0.339791502242978,2.2589420301676,0.662353302421315,0.157534969922269,0.310035572395742,-0.993684325603367,1.58001983778232,0.728444364675552,-0.777125245014212,0.372978149625753,1.05430117376707,-0.166413941056189,-0.696521209382305,0.364599838688073,-0.615073707146626,0.0778792331840605,1.85762045828638,-0.293182713661383,0.208149325666634,0.633257261317245,-0.728488919800305,-0.909678130652379,-2.61277948319215,-0.692846620087578,0.686974619539656,-0.902176634123907,-0.226010255872626,0.355223058923397,0.283607597396926,-0.542481948891449,0.426265258243336,-0.529045534050551,0.4536732931055
-1.90466437867852,-1.51881078768133,0.367130870204018,-0.618451762426512,-0.727290642942654,-0.249822326706846,-1.7919493007228,-0.823372587718982,-0.437582830252164,-0.691873516835241,-0.258375473932589,0.48643418015281,0.0804342070603617,-0.154027780189264,0.31973392571677,-0.70178677363915,1.62001218412446,1.08045644134809,-0.612985756063585,-0.178855103766873,1.21599245096842,1.54272422310375,0.175002179151214,-0.388218373356718,0.676377325603897,1.35975562953678,2.31091233440937,1.81564523817724,0.364332935835302,0.318689204667282,-1.6784020021317,0.622894652384766,-0.0283940588704001,-0.616480037657991,-0.91522411416641,-0.875155929103326,-1.05319164513787,-0.628947915844374,-0.0623903966780244,-1.50801149136309
-0.15617165516318,0.158944799834614,-0.229916027773038,-1.35901568724405,-2.16455542276545,1.26880705740861,0.791065499508775,0.615864385147446,1.32112500181885,0.0284897623075417,0.117041909970935,0.622256721902565,-0.81787377491708,-0.310658054233134,-0.149447409153587,-1.13105395960802,1.05819236562394,-0.105759823690777,-1.21265162065243,-0.419774736474686,-0.631052740957049,-0.277184109763281,-0.371927078330512,-0.835420214154831,-0.604714277754444,0.357323117921308,1.06816588555586,-0.172668992871782,-1.24059840579104,0.413432752319016,0.674926885643514,-0.410899119033147,0.0934331957684059,-1.00405862850387,-1.70631472265393,-0.631018718624176,-1.18278665429021,-1.36749254608522,-0.068371610429423,-0.568887505784348
-1.21506673501603,-0.896639989779117,2.2755868151436,-0.30767847272499,0.527977101460028,-0.433578496036913,-0.123601979739668,1.13702243028919,-0.538622747277832,-1.51260278898652,1.92161983668986,-0.66589774599734,0.445420065695571,0.250039337714034,0.226482954431348,-2.32781099528244,0.733931628499931,-1.26085511178463,-0.0702994528375101,-1.02718865730273,-2.57819440126347,-0.724938612562807,-1.58591845926644,-0.344219662779908,0.170753773545754,0.522862118002884,2.08090519259355,-1.3625510673832,-0.502768811453216,0.141946727588273,1.00246359547042,-0.205636057650956,0.549029411650992,0.23665937945867,-0.431124086638546,-0.679764723266272,1.53809219434684,0.146217678638083,-0.174710183757127,-0.528240845118512
-1.3358630472631,1.34262326731899,0.507655804331847,0.0952620095303931,-0.445563346167753,-0.762125148105714,-0.956851038438732,-0.614782698882533,0.741403252735403,-1.43074907020911,0.0614463941122237,0.503101759522686,-0.608124448334895,0.607238822839593,0.645504388571319,-0.0791375192494141,0.257208146387748,-0.213526477079389,-0.105145904654232,-0.0389035089151343,0.686424748133081,-1.07016836177322,-1.27555986103126,1.16631650310482,-0.507516089057588,2.52697369052838,0.995908607660717,0.00965438136949012,0.274786746573393,-0.143928768340827,0.132909519639677,-0.0713043686461325,-1.77402648973214,1.15513846370404,-0.764442613072687,0.0975351236223498,-1.90047175925335,-0.172136420944611,-0.546087742614711,1.08946640411222
0.909977552578159,-0.263038611705577,0.685474659403006,-0.341521160880233,0.776549179702231,-1.12266015559351,0.457499803406393,1.90741835410632,-0.0394785541766839,-0.884731967552191,-0.884927279469326,-0.0646918520006319,-1.75386757636463,-0.110517605447119,1.11186254223987,-0.755618569440238,-0.429727906904499,2.13920632471533,-0.495738582714533,0.691816575538062,0.0969648841776249,-0.549818071822676,1.55787430367505,-0.497936414091976,-1.22937326029456,-0.322059472429794,1.29542911312364,-0.134523433617527,1.04330070811216,-0.666198736583937,-0.27081669360797,1.0620885247138,-1.08054229144021,-0.752183340370174,1.42503488692529,-0.0716365204078053,0.856832357336763,0.573747295778156,-1.11954585545905,-0.611856348542766
-0.13994093161561,-0.323537375955938,0.839039810655071,-0.0453143695424108,0.47110502495025,0.408534890581469,-0.878235952690346,0.689769369652309,0.518050020976535,-0.756099300304598,0.447603417360832,0.027980930040822,-1.00100151032164,1.20983732160816,0.182955313152169,-1.77358405318496,-0.0450573420300993,-0.096280940725004,-0.629201545776749,0.0465667714832351,0.531239827957928,-0.492006394284823,0.611980313451019,-1.80405692155141,-0.470854466533205,0.154506417197973,1.06755785047722,0.452828735220354,-0.525178605456955,-0.0394683990771034,-0.35874774133617,-0.60646527572089,-0.809687046148974,0.304923480619427,-0.626969948907955,0.459754890548391,-1.1591597812524,0.867012174172369,0.371741540179928,-1.08044103925427
-1.51454982928637,-0.341410760813838,-0.185157362774546,-0.393317646876898,0.271305027690504,0.0313349862131498,0.3173166727842,0.25858167984527,0.148768107588865,-1.36458454885086,0.18524986029472,-0.30003061399348,1.38701920167402,0.490582051049822,1.35450869337289,-0.333702765684424,0.0143809908136847,-1.0203962938555,-0.283836965925959,-0.897538548826447,-0.366534945084199,1.04837623661841,0.314822787509642,0.471592944278537,-0.695317358729175,1.29205913002692,-0.0574531348776496,0.79078643509299,0.192303352359802,-1.32495073308035,-0.347835519794634,0.228283165857184,-0.332211299512659,-2.0136825264731,0.934464657848533,0.356242442666227,-2.06388341168764,-1.35968064034431,-0.837096486450211,0.326029007649367
-0.797076692028459,1.03730548098142,0.562984303679836,-1.33699062353315,-0.461451673218473,0.249119375929361,2.80826491224531,-0.485598609653808,-0.0713277978905209,-0.627387918630724,0.555368951758346,-0.364455289024885,0.510244560646068,0.672692320783311,0.546639026652224,-0.139097542479194,0.806219627177395,-0.444168776609275,-0.352743686341154,1.11724747834508,0.382830914983843,-0.461380967054337,-0.269155707776322,-0.519678606382799,-0.289111493395269,0.242351893473762,-0.650883110638829,-1.61754789003821,-0.980870582423818,2.34650752873692,-0.649917766189578,2.11112260745872,0.939736063017139,0.438618461715628,-1.30357791962335,-1.18048973553706,0.156381327362626,-0.865047279972226,0.219552963603767,-0.125872843596254
